_id,head,normalized_head
30263,ta0waq1,tawa
30264,ta0wag1,tawag
30265,ta2wag0,tawag
30266,pa0na0wag1,panawag
30268,ta2tay0,tatay
30269,gi0ni0ka2nan0,ginikanan
30270,ta0law2gun0,talawgun
30271,ta0la0wa2gun0,talawagun
30272,pa0na0wa2gan0,panawagan
30273,pa0la0ta0wag1,palatawag
30274,pa0la0ta2wag0,palatawag
30275,pa0na0wag0ta0wag1,panawagtawag
30276,ta0wak1,tawak
30277,ta0wa0kun1,tawakun
30278,ta0wal1,tawal
30279,ta0was1,tawas
30280,ta0wa0ta0wa1,tawatawa
30281,taw2gi0,tawgi
30282,taw2hay0,tawhay
30283,ta0wid1,tawid
30284,ta2wid0,tawid
30285,ta0wil0ta0wil1,tawiltawil
30286,taw2ŋun0,tawngun
30287,taw2siq0,tawsi
30288,Taw2sug0,tawsug
30289,qawsyu0,tawsyu
30290,ta2wu0,tawu
30294,taw0ha2na0,tawhana
30295,pa0ta2wu0,patawu
30296,pa0ka0ta2wu0,pakatawu
30297,hi0ta2wu0,hitawu
30298,ha0ta2wu0,hatawu
30299,ta0wu0ta2wu0,tawutawu
30300,taw2qan0,taw-an
30301,taw0ha2nun0,tawhanun
30302,ma0ki0taw0ha2nun0,makitawhanun
30303,ti0na2wu0,tinawu
30304,ka0taw2han0,katawhan
30305,pag0ka0ta2wu0,pagkatawu
30306,ki0na0ta2wu0,kinatawu
30307,ti0na0wu0ta2wu0,tinawutawu
30308,qu0li0ta2wu0,ulitawu
30309,ta0wuq1,tawu-
30310,ta0wug0ta0wug1,tawugtawug
30311,ta0wun1,tawun
30312,ta0wun0ta2wun0,tawuntawun
30313,ta2wun0,tawun
30314,ta0yaq1,taya
30315,ta0yaq1,taya
30317,ta0ya2qun0,tayaun
30318,ta0ya2da0,tayada
30319,ta0ya0kan1,tayakan
30320,ta0yam1,tayam
30321,ta2yam0,tayam
30323,tay2gir0,taygir
30324,tay2had0,tayhad
30325,tay2hup0,tayhup
30326,ta0yid1,tayid
30327,ta0yil1,tayils
30328,ta0yim1,tayim
30331,ta0yim0qa2wut0,tayim-awut
30332,ta0yim0ki2pir0,tayimkipir
30333,ta2yip0,tayip
30334,ti0na2yip0,tinayip
30335,ta0yip0ray2tiŋ0,tayiprayting
30336,ta0yip0ray2tir0,tayipraytir
30337,tay2lan0,taylan
30338,tay2miŋ0,tayming
30339,pa0nay2miŋ0,panayming
30340,tay2pis0,taypist
30341,tay2tay0,taytay
30342,pa0nay2tay0,panaytay
30343,tay0ta2yan0,taytayan
30344,tay2tul0,taytul
30346,ta0yu2buŋ0,tayubung
30347,tay2qug0,tay-ug
30348,pa0tay2qug0,patay-ug
30349,ta2yun0,tayun
30350,ta0yu2piq0,tayupi
30351,ta0yuq2tuq0,tayutu
30352,0,tb
30353,ti1,ti
30355,tiq1,ti
30356,ti0qad1,tiad
30357,ti0qa2gak0,tiagak
30358,ti0qam0ti2qam0,tiamtiam
30359,ti0qa2mu0,tiamu
30360,ti0qaw1,tiaw
30361,ti2qaw0,tiaw
30365,ŋa1,nga
30367,ý0,y
30369,ti0qaw1,tiaw
30370,ti0qaw0ti2qaw0,tiawtiaw
30371,ti0li0qa2wan0,tiliawan
30372,ti0qa0wan1,tiawan
30373,pa0la0ti2qaw0,palatiaw
30374,ma0ti0qa0wun1,matiawun
30375,ti0qa2yun0,tiayun
30376,mag0ti0qa2yun0,magtiayun
30377,pa0nag0ti0qa2yun0,panagtiayun
30378,ti0baq1,tiba
30379,ti0bad0ti0bad1,tibadtibad
30380,ti0bad0ti0ba0ran1,tibadtibaran
30381,ti0bag2nul0,tibagnul
30382,ti0bag0nu0lun1,tibagnulun
30383,ti0bag2suy0,tibagsuy
30384,ti2bak0,tibak
30385,ti0ba0kun1,tibakun
30386,ti2bak0,tibak
30387,ti0bak2nul0,tibaknul
30388,ti0ba0las1,tibalas
30389,ti2bas0,tibas
30390,ti0bas1,tibas
30391,ti2baw0,tibaw
30392,ti0ba2was0,tibawas
30394,tib2haŋ0,tibhang
30395,tib0haŋ0tib2haŋ0,tibhangtibhang
30396,tib2huŋ0,tibhung
30397,ti2bi0,tibi
30398,ti2bi0,tibi
30399,ti0bi0hun1,tibihun
30400,ti0bi2hun0,tibihun
30401,ti2bi0,tibi
30402,ti2biq0,tibi
30403,pa0ti2biq0,patibi
30404,ti2bin0,tibin
30405,ti2bis0,tibis
30406,ti0bi2wis0,tibiwis
30407,tib2tiq0,tibtib
30408,ti0bu1,tibu
30409,ti0buq1,tibu
30410,ti2buq0,tibu
30411,ti0nib0qa0nay1,tinib-anay
30412,ti0nib0qa2nay0,tinib-anay
30413,ti0bu0qag2saq0,tibuagsa
30414,ti0bu0qag2ya0,tibuagya
30415,ti0bud1,tibud
30416,tib2qug0,tib-ug
30417,ti0bug2suk0,tibugsuk
30418,ti0bug2quk0,tibug-uk
30419,ti0bu0gul1,tibugul
30420,ti0bug2qul0,tibug-ul
30421,ti0bu0gun1,tibugun
30422,ti0bu0kul1,tibukul
30423,ti0buk2qul0,tibuk-ul
30424,ti0bul1,tibul
30425,ti0bu0la2nan0,tibulanan
30426,tib0la0nan1,tiblanan
30427,ti2bul0,tibul
30431,tib2qul0,tib-ul
30432,ti0bu0la2qag0,tibulaag
30433,ti0buq0ti0buq1,tibutibu
30434,ti0bu0quk1,tibuuk
30436,hu0kum1,hukum
30437,ki0na0ti0buk2qan0,kinatibuk-an
30438,tib0wa2qag0,tibwaag
30439,tib0wag2saq0,tibwagsa
30440,tib2way0,tibway
30442,tib0wa0nay1,tibwanay
30443,ti0di0sin1,tidisin
30444,ti2dit0,tidit
30445,ti0di0yum1,tidiyum
30446,ti0di2yum0,tidiyum
30447,tid2lum0,tidlum
30448,hi0tid2lum0,hitidlum
30449,ha0tid2lum0,hatidlum
30450,tid2luŋ0,tidlung
30451,tid2lup0,tidlup
30452,tid0yu2win0,tidyuwin
30453,tig1,tig-
30454,tig1,tig(←)
30455,tig2qa0,tig-a
30456,ma0tig2qa0,matig-a
30457,pa0tig0qa0tig2qa0,patig-atig-a
30458,ti0ga2qan0,tigaan
30459,tig2qab0,tig-ab
30460,ti0gal2buŋ0,tigalbung
30461,ti0ga2man0,tigaman
30462,ti0gas1,tigas
30463,pa0ka0ti0gas1,pakatigas
30464,pa0ti0gas0ti2gas0,patigastigas
30465,ti0ga0sub1,tigasub
30466,ti0ga2sub0,tigasub
30467,ti2gaw0,tigaw
30469,ti2gaw0,tigaw
30470,ti0ga0yun1,tigayun
30471,pa0ti0ga2yun0,patigayun
30472,mag0pa0pa0ti0ga0yun1,magpapatigayun
30473,ka0ti0ga0yu2nan0,katigayunan
30474,tig0ba2baw0,tigbabaw
30475,tig2bak0,tigbak
30476,tig0ba0kay1,tigbakay
30477,tig2bas0,tigbas
30478,tig0ba2yun0,tigbayun
30479,tig2buŋ0,tigbung
30480,ti0nig2buŋ0,tinigbung
30481,tig0ha0yaq1,tighaya
30482,tig2hik0,tighik
30483,tig2hud0,tighud
30484,tig0hu0lug1,tighulug
30485,ti0gi1,tigi
30486,ti0gi0hun1,tigihun
30487,ti2giq0,tigi
30488,ti0gi0qay1,tigiay
30489,pa0nag0ti2giq0,panagtigi
30490,ti0gib1,tigib
30491,ti0ni0gib1,tinigib
30492,ti0gi0dig1,tigidig
30494,tig2qik0,tig-ik
30495,ti2gis0,tigis
30496,ti0gis0ti2gis0,tigistigis
30497,tig2kul0,tigkul
30498,tig2kuŋ0,tigkung
30499,tig1,tig-l-
30500,tig2ma0,tigma
30501,tig2man0,tigman
30502,tig0ma0ya1,tigmaya
30503,tig2miq0,tigmi
30504,tig2muq0,tigmu
30505,tig2niq0,tigni
30506,tig2pud0,tigpud
30507,tig1,tig-r-
30508,tig2ri0,tigri
30509,ti0nig2ri0,tinigri
30510,tig0ri0tig2ri0,tigritigri
30511,tig2sik0,tigsik
30512,tig0si0kan1,tigsikan
30513,tig2suq0,tigsu
30514,tig2suq0,tigsu
30515,tig2suk0,tigsuk
30516,tig2sun0,tigsun
30517,ti2gul0,tigul
30518,ti0gu2laŋ0,tigulang
30519,ti2gum0,tigum
30520,ti0gum1,tigum
30521,ti0ni2gum0,tinigum
30522,ti0gum0ti2gum0,tigumtigum
30523,ka0ti0gu0man1,katiguman
30524,tig2way0,tigway
30525,ti0had1,tihad
30526,ti0hap1,tihap
30527,ti0haw1,tihaw
30528,ti0hay0ti2hay0,tihaytihay
30529,ti0hib1,tihib
30530,ti0hik1,tihik
30531,ti0hik0ti2hik0,tihiktihik
30532,di2liq0,dili
30533,wa0laq1,wala
30535,ti0hi2ras0,tihiras
30536,ti0hiq0ti0hiq1,tihitihi
30537,ti0hul1,tihul
30538,ti0qid1,tiid
30539,pa0ni2qid0,paniid
30540,tig0pa0ni2qid0,tigpaniid
30541,ma0na0ni0qid1,mananiid
30542,ma0pa0ni0qi2run0,mapaniirun
30543,ti0qil1,tiil
30544,pa0ni0qil1,paniil
30545,ti0ni0qil1,tiniil
30546,ti0qi0lan1,tiilan
30547,ti2qiŋ0,tiing
30548,ti0qi0ŋan1,tiingan
30549,ti0qi2ya0,tiiya
30550,tik1,tik
30551,tik1,tik
30553,tu1,tu
30554,ti0ka1,tika
30555,ti2ka0,tika
30556,ti2kaq0,tika
30557,ti0kaq0ti2kaq0,tikatika
30558,ti0kab1,tikab
30559,ti0kab0ti0kab1,tikabtikab
30560,ti2kad0,tikad
30561,ti0kal2buq0,tikalbu
30562,ti0kal2buŋ0,tikalbung
30563,ti0kaŋ1,tikang
30564,ti0ka2ŋan0,tikangan
30565,ti0ka0ŋa2nan0,tikanganan
30566,ti0li0ka2ŋan0,tilikangan
30567,ti0ni0ka2ŋan0,tinikangan
30568,ti0kaŋ2kaŋ0,tikangkang
30569,ti0ka0rul1,tikarul
30570,ti0ka0ruy1,tikaruy
30571,ti0kas1,tikas
30572,ti2kas0,tikas
30573,ti0ni0ka0san1,tinikasan
30574,ti0ka0san1,tikasan
30575,ti0ka0si2ru0,tikasiru
30576,ti0ka0si2ra0,tikasira
30577,ma0ni0ni0kas1,maninikas
30578,pa0ni2kas0,panikas
30579,ti0ka0sub1,tikasub
30580,ti0ka2sub0,tikasub
30581,ti0kaw1,tikaw
30582,ti0kaw0ti0kaw1,tikawtikaw
30583,ti0kay2qaŋ0,tikay-ang
30584,ti0kay2haŋ0,tikayhang
30585,tik2baq0,tikba
30586,tik2bas0,tikbas
30587,tik0ba0say1,tikbasay
30588,ti0nik0ba0say1,tinikbasay
30589,tik2bil0,tikbil
30590,tik2buq0,tikbu
30591,tik2buŋ0,tikbung
30592,ti0nik2buŋ0,tinikbung
30593,tik2dul0,tikdul
30594,tik0dul0tik2dul0,tikdultikdul
30595,ti2ki0,tiki
30596,ti0kiq1,tiki
30598,ti0kiq0ti2kiq0,tikitiki
30599,ti0kig1,tikig
30601,pa0ti0kig1,patikig
30602,ti0kil0ti2kil0,tikiltikil
30603,ti2kit0,tikit
30604,pa0ni2tik0,panitik
30605,pa0ti2kit0,patikit
30606,ma0na0ni2kit0,mananikit
30607,ti0ki0ti2ra0,tikitira
30608,ti0ki0ti2ki0,tikitiki
30609,ti0ki0qu1,tikiu
30610,tik2la0,tikla
30611,tik0la2du0,tikladu
30612,tik0la2qub0,tiklaub
30613,tik0la2qub0,tiklaub
30614,tik2liŋ0,tikling
30615,ti0nik2liŋ0,tinikling
30616,tik0li0ŋun1,tiklingun
30617,tik2luq0,tiklu
30618,tik2luq0,tiklu
30619,tik0lu0hud1,tikluhud
30620,tik0lu2hud0,tikluhud
30621,tik2lup0,tiklup
30622,tik0lup0tik2lup0,tikluptiklup
30623,tik0miq0tik2miq0,tikmitikmi
30624,tik2nik0,tiknik
30625,tik0ni0ka1,tiknika
30626,tik0ni0kal1,tiknikal
30629,tik0ni0ku1,tikniku
30630,tik0ni0ku2lur0,tiknikulur
30631,tik0nis2yan0,tiknisyan
30632,tik0nu0lud2yi0,tiknuludyi
30633,tik2sas0,tiksas
30634,qikstu0,tikstu
30635,tik2tak0,tiktak
30636,tik2tik0,tiktik
30637,pa0nik2tik0,paniktik
30638,tik2tik0,tiktik
30640,tik0ti0kun1,tiktikun
30641,tik2tik0,tiktik
30643,tik2tik0,tiktik
30644,ti0kub1,tikub
30645,ti0ku0buq1,tikubu
30646,ti0ku2buq0,tikubu
30647,ti0kud1,tikud
30648,ti0kud1,tikud
30649,ti0kug1,tikug
30650,ti0kug1,tikug
30651,ti2kug0,tikug
30652,ti0ku2gas0,tikugas
30653,ti0kug2kug0,tikugkug
30654,ti0kug0ku0gun1,tikugkugun
30655,ti0ku2kaq0,tikuka
30656,hi0ku2kaq0,hikuka
30657,ha0ku2kaq0,hakuka
30658,ti0kuq2kuq0,tikuku
30659,ti0ku0lub1,tikulub
30660,ti0ku2lub0,tikulub
30661,tik2qum0,tik-um
30662,ti0kuŋ1,tikung
30663,ti0kuŋ2kuŋ0,tikungkung
30664,ti0kup1,tikup
30665,ti2kup0,tikup
30666,tik2qup0,tik-up
30667,ti0kus1,tikus
30668,ti0kus1,tikus
30670,ti0kus2kus0,tikuskus
30671,ti0kut2kut0,tikutkut
30672,ti2kuy0,tikuy
30673,ti2kuy0,tikuy
30674,tik2waq0,tikwa
30675,tik2waŋ0,tikwang
30676,tik2wiq0,tikwi
30677,tik2wiq0,tikwi
30678,tik0ya2qub0,tikyaub
30679,tik2yup0,tikyup
30680,ti2la0,tila
30682,ti2laq0,tila
30684,ti2lab0,tilab
30685,ti0ni2lab0,tinilab
30686,ti0lab2huq0,tilabhu
30687,ti0lad1,tilad
30688,ti0la0ran1,tilaran
30689,ti0lad0ti0lad1,tiladtilad
30690,til2qag0,til-ag
30691,ti0la0gak1,tilagak
30692,ti0lam2buq0,tilambu
30693,ti2laŋ0,tilang
30694,ti0la0ŋuq1,tilangu
30695,ti0lap1,tilap
30696,ti2lap0,tilap
30697,pa0ni0lap1,panilap
30698,ti0lap2ya0,tilapya
30700,til2qas0,til-as
30701,ti0la0qub1,tilaub
30702,ti0la2quk0,tilauk
30703,ti0la0qu0kan1,tilaukan
30704,ti0law1,tilaw
30705,til2huŋ0,tilhung
30706,ti2lib0,tilib
30707,ti0li0bis2yun0,tilibisyun
30708,ti0lig0ra2ma0,tiligrama
30709,ti0lig0ra0ma1,tiligrama
30710,ti0lig0ra0pi0ku1,tiligrapiku
30712,ti0lig0ra0pis2ta0,tiligrapista
30713,ti0lig0ra0pu1,tiligrapu
30714,ti0li2qis0,tiliis
30715,ti2lik0,tilik
30716,pa0ti2lik0,patilik
30717,ti0lim1,tilim
30718,ti0li0mad2qun0,tilimad-un
30719,ti0liŋ0ti0liŋ1,tilingtiling
30720,ti2lip0,tilip
30721,ti0li0pu0nu1,tilipunu
30722,ti0li0pu0nis2ta0,tilipunista
30723,til2qis0,til-is
30724,til2qis0,til-is
30725,ti0lis0kup2yu0,tiliskupyu
30726,ti0li0ta0yip1,tilitayip
30727,ti0li0tul1,tilitul
30728,til2til0,tiltil
30729,til2til0,tiltil
30730,ti2luq0,tilu
30731,ti2lub0,tilub
30732,pa0ti0lub0ti0lub1,patilubtilub
30733,til2qug0,til-ug
30735,til0qu0gun1,til-ugun
30736,ti2luk0,tiluk
30737,ti0lun1,tilun
30741,ti0lu0ni2ru0,tiluniru
30742,ti0lu0riŋ1,tiluring
30743,ti0lus1,tilus
30744,tim1,tim
30745,tim1,tim
30746,ti0ma1,tima
30747,ti2ma0,tima
30748,ti2ma0,tima
30749,ti2ma0,tima
30750,ti0ma2qan0,timaan
30751,ti0ma0qan1,timaan
30753,ti0man0qa0nay1,timan-anay
30754,ti0ma0qil2han0,timailhan
30755,tim2qan0,tim-an
30756,ti0maŋ1,timang
30757,ti0maq0ti0maq1,timatima
30758,ti0ma0qud1,timaud
30759,tim2qaw0,tim-aw
30760,ti0ma2waq0,timawa
30761,ti0ma0yud1,timayud
30762,ti0ma2yud0,timayud
30763,tim2baq0,timba
30764,tim0ba0ku2was0,timbakuwas
30765,tim0ba2luŋ0,timbalung
30766,tim2baŋ0,timbang
30769,pa0nim2baŋ0,panimbang
30770,tu0lu0tim2baŋ0,tulutimbang
30771,tim0baŋ0tim2baŋ0,timbangtimbang
30772,hi0nim2baŋ0,hinimbang
30773,ka0tim2baŋ0,katimbang
30774,tim0ba0ŋan1,timbangan
30775,tim0ba0ruk1,timbaruk
30776,tim0ba0ya1,timbaya
30777,tim0ba0yaq1,timbaya
30778,qimbri0,timbri
30779,qimbri0,timbri
30780,qimb0ri2ra0,timbrira
30781,tim2bul0,timbul
30782,tim2bul0,timbul
30783,tim0bu2ŋan0,timbungan
30784,tim0bu2wad0,timbuwad
30785,tim2buy0,timbuy
30786,tim2gas0,timgas
30787,tim0ga0sun1,timgasun
30788,tim2huŋ0,timhung
30789,ti0miq1,timi
30790,ti0miq0ti0miq1,timitimi
30791,ti0mi0qan1,timian
30792,ti0mik1,timik
30795,ti0miŋ1,timing
30796,pa0ni0miŋ1,paniming
30797,tim2pag0,timpag
30798,tim0pa0saw1,timpasaw
30799,tim0pi0ra0min2tu0,timpiramintu
30800,tim0pi0ra0tu2ra0,timpiratura
30801,qimpla0,timpla
30802,qimp0la2da0,timplada
30803,qimp0la2du0,timpladu
30804,qimp0la0dur1,timpladur
30805,pa0qimpla0,panimpla
30806,qimplit0,timplit
30807,qimp0li2ti0,timpliti
30808,qimplu0,timplu
30809,qimp0ra2nu0,timpranu
30810,tim2pu0,timpu
30811,pa0nim2pu0,panimpu
30812,tim0pu0tim2pu0,timputimpu
30813,tim0pu0rar2yu0,timpuraryu
30814,tim0ri2ra0,timrira
30815,tim1,tims
30816,tim2suŋ0,timsung
30817,tim2tim0,timtim
30818,tim0tis2yun0,timtisyun
30819,ti0muq1,timu
30820,ti0muq0ti0muq1,timutimu
30821,ti2mug0,timug
30822,ti0mun1,timun
30823,pa0ni0mun1,panimun
30824,ti0mu0nil1,timunil
30825,ti0mu2na0,timuna
30826,ti0mu0ri1,timuri
30827,ti0mus1,timus
30828,tim2qus0,tim-us
30829,tim2wur0,timwurk
30830,tin1,tin.
30831,ti2na0,tina
30832,ti0naq1,tina
30833,ti2naq0,tina
30834,ti0naq1,tina
30835,ti0na0qan1,tinaan
30836,ti0na0bal1,tinabal
30837,ti0na0buy2lu0,tinabuylu
30838,ti0na2qi0,tinai
30841,qig0sum2pay0,igsumpay
30843,qig0pu2tul0,igputul
30845,ti0na2pa0,tinapa
30846,ti0na2pay0,tinapay
30847,ti0na0ti2na0,tinatina
30848,tin2qaw0,tin-aw
30850,tin0qa0way1,tin-away
30851,ka0tin0qa2wan0,katin-awan
30852,ti0na2wu0,tinawu
30853,tin2da0,tinda
30854,pa0nin2da0,paninda
30855,tin0da2han0,tindahan
30856,tin0di2ra0,tindira
30857,tin0di2ru0,tindiru
30858,tin2dak0,tindak
30859,tin0da0kan1,tindakan
30860,tin0da0ka0nan1,tindakanan
30861,ti0nin2dak0,tinindak
30862,tin2daw0,tindaw
30863,tin2day0,tinday
30864,tin1,tindir
30865,tin0di2da0,tindida
30866,tin0di2ra0,tindira
30867,tin0di2ru0,tindiru
30868,tin2dug0,tindug
30869,pa0tin2dug0,patindug
30870,hi0tin2dug0,hitindug
30871,ha0tin2dug0,hatindug
30872,hi0pa0tin2dug0,hipatindug
30873,ha0pa0tin2dug0,hapatindug
30874,ti0nin0du0gan1,tinindugan
30875,tu0min2dug0,tumindug
30876,tu0mi0tin2dug0,tumitindug
30877,tin0du0gun1,tindugun
30878,tin2duk0,tinduk
30879,tin2duk0,tinduk
30880,tu0min2duk0,tuminduk
30881,tu0mi0tin2duk0,tumitinduk
30882,tin0duk0tin2duk0,tinduktinduk
30883,tiŋ1,ting-
30884,ti0ŋa1,tinga
30885,ti2ŋa0,tinga
30886,pa0ti2ŋa0,patinga
30887,ti0ŋaq1,tinga
30888,tiŋ2qab0,ting-ab
30889,ti0ŋab2ŋab0,tingabngab
30890,ti0ŋag1,tingag
30892,ti2ŋal0,tingal
30893,ti0ŋa2la0,tingala
30894,pa0ni0ŋa0la1,paningala
30895,pa0ni0ŋa2la0,paningala
30896,ka0ti0ŋa2la0,katingala
30897,ka0ti0ŋa0la2han0,katingalahan
30898,ti0ŋa0law1,tingalaw
30899,ti0ŋa2li0,tingali
30900,pa0ni0ŋa2li0,paningali
30901,tu0lu0ti0ŋa2li0,tulutingali
30902,ti0ŋal2ŋal0,tingalngal
30903,ti0ŋaq2ŋaq0,tinganga
30904,ti0ŋa2yi0,tingayi
30905,tiŋ2gaq0,tingga
30906,tiŋ0ga0qun1,tinggaun
30908,tiŋ0ga0luŋ1,tinggalung
30909,tiŋ0gaq0tiŋ2gaq0,tinggatingga
30910,tiŋ2gil0,tinggil
30911,tiŋ2gu0,tinggu
30912,tiŋ2hab0,tinghab
30913,tiŋ0ha2gaq0,tinghaga
30914,tiŋ2hak0,tinghak
30915,tiŋ2huy0,tinghuy
30916,ti0ŋi1,tingi
30917,ti0ŋil1,tingil
30918,tiŋ2kad0,tingkad
30919,tiŋ2kag0,tingkag
30920,tiŋ0ka0gul1,tingkagul
30921,tiŋ0ka2gul0,tingkagul
30922,tiŋ2kal0,tingkal
30923,tiŋ0ka2lag0,tingkalag
30924,tiŋ0ka0luq1,tingkalu
30925,tiŋ2kap0,tingkap
30926,tiŋ0ka0rul1,tingkarul
30927,tiŋ2kas0,tingkas
30928,tiŋ0ki0ri1,tingkiri
30929,tiŋ0ki0yu1,tingkiyu
30930,tiŋ2kuq0,tingku
30931,tiŋ0ku0buq1,tingkubu
30932,tiŋ2kuy0,tingkuy
30934,tiŋ2siq0,tingsi
30935,hi0tiŋ2siq0,hitingsi
30936,ha0tiŋ2siq0,hatingsi
30937,tiŋ0si2qan0,tingsian
30938,tiŋ2tiŋ0,tingting
30939,ti0ŋub1,tingub
30940,tiŋ0ba0nan1,tingbanan
30941,ka0ti0liŋ2ban0,katilingban
30942,ka0ti0liŋ0ba2nun0,katilingbanun
30943,ti0ni0ŋub1,tiningub
30944,tiŋ0ba0nay1,tingbanay
30945,ti2ŋud0,tingud
30946,ti2ŋug0,tingug
30947,pa0ti2ŋug0,patingug
30948,tiŋ0ga0nay1,tingganay
30949,pa0ni2ŋug0,paningug
30950,ti0ŋu2haq0,tinguha
30951,pa0ni0ŋu2haq0,paninguha
30952,ti0ŋus0ba2wan0,tingusbawan
30953,ti0nib2las0,tiniblas
30954,ti0ni0dur1,tinidur
30956,ti0ni0dur1,tinidur
30957,tin0qid2yir0,tin-idyir
30958,ti0nin2ti0,tininti
30959,ti0nin2ti0,tininti
30960,ti0nir1,tinir
30962,ti2nir0,tinir
30963,ti2nis0,tinis
30966,ti0ni0san1,tinisan
30967,tin0ra0wun2dir0,tinrawundir
30968,tin0si0yun1,tinsiyun
30969,tin2taq0,tinta
30971,nu2kus0,nukus
30972,ta0ma0laq1,tamala
30973,qet1,etc.
30974,tin0ti2ru0,tintiru
30975,tin0ti0ru0han1,tintiruhan
30976,tin0ti0ru2han0,tintiruhan
30977,tin2tal0,tintal
30978,ma0ni0nin2tal0,maninintal
30979,ma0tin0ta0lun1,matintalun
30980,tin0ta0si0yun1,tintasiyun
30981,tin2tin0,tintin
30982,tin2tin0,tintin
30983,tin0ti2ru0,tintiru
30984,tin2tu0,tintu
30988,tin0tu2ra0,tintura
30992,ti0nuq1,tinu
30993,ti2nuq0,tinu
30994,ti2nuq0,tinu
30995,ka0ti0nu2qan0,katinuan
30996,ti0nur1,tinur
30998,ti0nur2yu0,tinuryu
30999,ti0nuq0ti0nuq1,tinutinu
31000,ti0nu0tu0wa1,tinutuwa
31001,ti0nu2qud0,tinuud
31002,tin0yap0la2ba0,tinyaplaba
31003,tin0yin2ti0,tinyinti
31005,tip1,tip
31006,tip1,tip
31007,tip1,tip
31012,ti0pak1,tipak
31013,ti0pa0ka1,tipaka
31014,ti0pa0kaq1,tipaka
31015,ti0pal2qu0,tipal-u
31016,ti0pa0nu1,tipanu
31017,ti0pas1,tipas
31018,hi0ti0pas1,hitipas
31019,ha0ti0pas1,hatipas
31020,ti0pa0sa2nan0,tipasanan
31021,ti0li0pa2san0,tilipasan
31022,ti0pa2san0,tipasan
31023,ti0pa0sak1,tipasak
31024,ti0pa0saw1,tipasaw
31025,ti0pa0siq1,tipasi
31026,ti0pa0si0qun1,tipasiun
31027,ti0pay1,tipay
31028,pa0ni0pay1,panipay
31029,tip2das0,tipdas
31030,tip2das0,tipdas
31031,ti2piq0,tipi
31032,ti2pig0,tipig
31033,ti0ni0pi2gan0,tinipigan
31034,ti0pi0ga0nan1,tipiganan
31035,ti0pik1,tipik
31036,ka0ti0pik1,katipik
31037,ti0pi2yu0,tipiyu
31038,tip2las0,tiplas
31039,pa0tip2las0,patiplas
31040,tip0mis2yur0,tipmisyur
31041,tip0ri2kur0,tiprikurd
31042,tip2siŋ0,tipsing
31044,ti0nip2siŋ0,tinipsing
31045,tip2tip0,tiptip
31046,ti2pu0,tipu
31047,ti0pu0han1,tipuhan
31048,ti2pu0,tipu
31050,ti2pu0,tipu
31051,ti2puq0,tipu
31052,ti0pu2qan0,tipuan
31053,ti0pug2quk0,tipug-uk
31054,ti0puk1,tipuk
31055,ti0puk2nul0,tipuknul
31056,ti0puk2sul0,tipuksul
31057,ti0pu0kuq1,tipuku
31058,ti0puk2qul0,tipuk-ul
31059,ti0pu2li0,tipuli
31060,ti0pu2lu0,tipulu
31061,ti2pun0,tipun
31062,ti0pun0ti0pun1,tipuntipun
31063,ti0ni2pun0,tinipun
31064,ka0ti2pun0,katipun
31065,ka0ti0pu2nan0,katipunan
31066,ka0ti0pu0ni2ru0,katipuniru
31067,pa0nag0ti2pun0,panagtipun
31068,ti0pun2qug0,tipun-ug
31069,ti2pus0,tipus
31070,ti0pu2sa0,tipusa
31071,ti0pu2su0,tipusu
31072,ba0lay1,balay
31074,ti0puy1,tipuy
31075,pa0ni0puy1,panipuy
31076,tip2yas0,tipyas
31077,ti2ra0,tira
31080,ti0ra2da0,tirada
31082,ti0ra0dur1,tiradur
31083,pa0ni2ra0,panira
31084,ti0ra2na0,tirana
31086,ti0ran2ti0,tiranti
31087,ti0rar1,tirar
31088,ti2ras0,tiras
31089,ti0ra2sa0,tirasa
31090,ti0ra0sis1,tirasis
31091,ti0ra0ti2ra0,tiratira
31092,tir2bis0,tirbis
31093,pa0nir2bis0,panirbis
31094,tir0bis0tir2bis0,tirbistirbis
31095,tir0bi0si2ya0,tirbisiya
31096,qirdrap0,tirdrap
31097,ti0rib2li0,tiribli
31098,ti0rik0ti0rik1,tiriktirik
31099,ti0ri2rit0,tiririt
31100,ti2ris0,tiris
31101,ti0ri0tur2yu0,tirituryu
31102,tir0mi0na1,tirmina
31103,tir0mi0nal1,tirminal
31104,tir0mi0nal1,tirminal
31105,tir0mi0na0lis1,tirminalis
31106,tir0mi0nar1,tirminar
31107,tir0mi0nit1,tirminit
31108,tir0mi0nu1,tirminu
31109,tir0mu0mit2ru0,tirmumitru
31110,tir2mus0,tirmus
31111,tir2nu0,tirnu
31112,tir0si2ra0,tirsira
31114,tir0si2ru0,tirsiru
31116,tir0si0yu1,tirsiyu
31117,tir0si0yu0pi2lu0,tirsiyupilu
31118,tir2tin0,tirtin
31121,ti2ru0,tiru
31122,pa0ni2ru0,paniru
31123,ti2ruŋ0,tirung
31124,ti0ru0ŋan1,tirungan
31125,Ti0ru0ray1,tiruray
31126,ti0ru0ris2mu0,tirurismu
31127,ti0rus1,tirus
31128,ti0ru2ti0,tiruti
31129,tis1,tis
31130,tis1,tis
31131,ti2saq0,tisa
31132,ti2saq0,tisa
31133,ti2saq0,tisa
31134,ti0sar1,tisar
31135,ti2sas0,tisas
31136,ti0sas1,tisas
31137,ti0say1,tisay
